"","word","DVC.freq","DVC.prop","TLS.freq","TLS.freq","dProp","dAbs"
"600","white",39,0.0150231124807396,52,0.019047619047619,-0.00402450656687945,0.00402450656687945
"601","numer",19,0.00731895223420647,9,0.0032967032967033,0.00402224893750317,0.00402224893750317
"602","stagger",19,0.00731895223420647,9,0.0032967032967033,0.00402224893750317,0.00402224893750317
"603","give",59,0.0227272727272727,73,0.0267399267399267,-0.00401265401265401,0.00401265401265401
"604","safeti",18,0.00693374422187982,8,0.00293040293040293,0.00400334129147688,0.00400334129147688
"605","swung",17,0.00654853620955316,7,0.00256410256410256,0.00398443364545059,0.00398443364545059
"606","apolog",16,0.0061633281972265,6,0.0021978021978022,0.0039655259994243,0.0039655259994243
"607","ago",62,0.0238828967642527,76,0.0278388278388278,-0.00395593107457514,0.00395593107457514
"608","ponder",15,0.00577812018489985,5,0.00183150183150183,0.00394661835339801,0.00394661835339801
"609","wonder",73,0.0281201848998459,66,0.0241758241758242,0.00394436072402174,0.00394436072402174
"610","mean",82,0.0315870570107858,97,0.0355311355311355,-0.0039440785203497,0.0039440785203497
"611","calm",24,0.00924499229583975,36,0.0131868131868132,-0.00394182089097343,0.00394182089097343
"612","candl",5,0.00192604006163328,16,0.00586080586080586,-0.00393476579917258,0.00393476579917258
"613","philosophi",5,0.00192604006163328,16,0.00586080586080586,-0.00393476579917258,0.00393476579917258
"614","plung",5,0.00192604006163328,16,0.00586080586080586,-0.00393476579917258,0.00393476579917258
"615","idea",83,0.0319722650231125,98,0.0358974358974359,-0.00392517087432341,0.00392517087432341
"616","sheet",6,0.00231124807395994,17,0.00622710622710623,-0.00391585815314629,0.00391585815314629
"617","desert",32,0.012326656394453,23,0.00842490842490842,0.00390174796954458,0.00390174796954458
"618","perhap",32,0.012326656394453,23,0.00842490842490842,0.00390174796954458,0.00390174796954458
"619","patient",7,0.00269645608628659,18,0.00659340659340659,-0.00389695050712,0.00389695050712
"620","mayb",27,0.0104006163328197,39,0.0142857142857143,-0.00388509795289456,0.00388509795289456
"621","dim",8,0.00308166409861325,19,0.00695970695970696,-0.00387804286109371,0.00387804286109371
"622","passag",8,0.00308166409861325,19,0.00695970695970696,-0.00387804286109371,0.00387804286109371
"623","target",8,0.00308166409861325,19,0.00695970695970696,-0.00387804286109371,0.00387804286109371
"624","vision",8,0.00308166409861325,19,0.00695970695970696,-0.00387804286109371,0.00387804286109371
"625","hour",50,0.0192604006163328,42,0.0153846153846154,0.00387578523171743,0.00387578523171743
"626","first",105,0.0404468412942989,121,0.0443223443223443,-0.0038755030280454,0.0038755030280454
"627","eeri",9,0.00346687211093991,20,0.00732600732600733,-0.00385913521506742,0.00385913521506742
"628","blue",11,0.00423728813559322,22,0.00805860805860806,-0.00382131992301484,0.00382131992301484
"629","receiv",31,0.0119414483821263,43,0.0157509157509158,-0.0038094673687894,0.0038094673687894
"630","land",26,0.0100154083204931,17,0.00622710622710623,0.00378830209338684,0.00378830209338684
"631","hold",84,0.0323574730354391,78,0.0285714285714286,0.00378604446401056,0.00378604446401056
"632","spoke",33,0.0127118644067797,45,0.0164835164835165,-0.00377165207673682,0.00377165207673682
"633","alarm",25,0.00963020030816641,16,0.00586080586080586,0.00376939444736055,0.00376939444736055
"634","sign",44,0.0169491525423729,36,0.0131868131868132,0.00376233935555969,0.00376233935555969
"635","similar",15,0.00577812018489985,26,0.00952380952380952,-0.00374568933890968,0.00374568933890968
"636","marbl",23,0.0088597842835131,14,0.00512820512820513,0.00373157915530797,0.00373157915530797
"637","repres",16,0.0061633281972265,27,0.00989010989010989,-0.00372678169288339,0.00372678169288339
"638","electron",22,0.00847457627118644,13,0.00476190476190476,0.00371267150928168,0.00371267150928168
"639","ten",37,0.0142526964560863,49,0.0179487179487179,-0.00369602149263166,0.00369602149263166
"640","hollow",21,0.00808936825885978,12,0.0043956043956044,0.00369376386325539,0.00369376386325539
"641","laid",18,0.00693374422187982,29,0.0106227106227106,-0.00368896640083081,0.00368896640083081
"642","knee",20,0.00770416024653313,11,0.00402930402930403,0.0036748562172291,0.0036748562172291
"643","almost",77,0.0296610169491525,91,0.0333333333333333,-0.00367231638418079,0.00367231638418079
"644","faukman",19,0.00731895223420647,10,0.00366300366300366,0.00365594857120281,0.00365594857120281
"645","north",19,0.00731895223420647,10,0.00366300366300366,0.00365594857120281,0.00365594857120281
"646","ritual",20,0.00770416024653313,31,0.0113553113553114,-0.00365115110877823,0.00365115110877823
"647","awkward",18,0.00693374422187982,9,0.0032967032967033,0.00363704092517652,0.00363704092517652
"648","save",21,0.00808936825885978,32,0.0117216117216117,-0.00363224346275194,0.00363224346275194
"649","acceler",17,0.00654853620955316,8,0.00293040293040293,0.00361813327915023,0.00361813327915023
"650","hang",17,0.00654853620955316,8,0.00293040293040293,0.00361813327915023,0.00361813327915023
"651","term",17,0.00654853620955316,8,0.00293040293040293,0.00361813327915023,0.00361813327915023
"652","arriv",74,0.0285053929121726,68,0.0249084249084249,0.00359696800374766,0.00359696800374766
"653","tip",23,0.0088597842835131,34,0.0124542124542125,-0.00359442817069936,0.00359442817069936
"654","written",35,0.013482280431433,27,0.00989010989010989,0.00359217054132308,0.00359217054132308
"655","disappoint",15,0.00577812018489985,6,0.0021978021978022,0.00358031798709765,0.00358031798709765
"656","host",15,0.00577812018489985,6,0.0021978021978022,0.00358031798709765,0.00358031798709765
"657","jaw",15,0.00577812018489985,6,0.0021978021978022,0.00358031798709765,0.00358031798709765
"658","titl",15,0.00577812018489985,6,0.0021978021978022,0.00358031798709765,0.00358031798709765
"659","york",15,0.00577812018489985,6,0.0021978021978022,0.00358031798709765,0.00358031798709765
"660","museum",34,0.0130970724191063,26,0.00952380952380952,0.00357326289529679,0.00357326289529679
"661","abandon",5,0.00192604006163328,15,0.00549450549450549,-0.00356846543287221,0.00356846543287221
"662","embarrass",14,0.00539291217257319,5,0.00183150183150183,0.00356141034107136,0.00356141034107136
"663","hesit",33,0.0127118644067797,25,0.00915750915750916,0.0035543552492705,0.0035543552492705
"664","distant",6,0.00231124807395994,16,0.00586080586080586,-0.00354955778684592,0.00354955778684592
"665","rite",6,0.00231124807395994,16,0.00586080586080586,-0.00354955778684592,0.00354955778684592
"666","across",123,0.0473805855161787,139,0.0509157509157509,-0.00353516539957218,0.00353516539957218
"667","angl",7,0.00269645608628659,17,0.00622710622710623,-0.00353065014081963,0.00353065014081963
"668","leap",7,0.00269645608628659,17,0.00622710622710623,-0.00353065014081963,0.00353065014081963
"669","refus",7,0.00269645608628659,17,0.00622710622710623,-0.00353065014081963,0.00353065014081963
"670","beneath",85,0.0327426810477658,99,0.0362637362637363,-0.00352105521597047,0.00352105521597047
"671","data",8,0.00308166409861325,18,0.00659340659340659,-0.00351174249479334,0.00351174249479334
"672","trap",8,0.00308166409861325,18,0.00659340659340659,-0.00351174249479334,0.00351174249479334
"673","although",69,0.0265793528505393,63,0.0230769230769231,0.00350242977361621,0.00350242977361621
"674","cover",28,0.0107858243451464,39,0.0142857142857143,-0.00349988994056791,0.00349988994056791
"675","absolut",9,0.00346687211093991,19,0.00695970695970696,-0.00349283484876705,0.00349283484876705
"676","generat",9,0.00346687211093991,19,0.00695970695970696,-0.00349283484876705,0.00349283484876705
"677","steel",9,0.00346687211093991,19,0.00695970695970696,-0.00349283484876705,0.00349283484876705
"678","struggl",10,0.00385208012326656,20,0.00732600732600733,-0.00347392720274076,0.00347392720274076
"679","least",28,0.0107858243451464,20,0.00732600732600733,0.00345981701913905,0.00345981701913905
"680","flip",11,0.00423728813559322,21,0.00769230769230769,-0.00345501955671447,0.00345501955671447
"681","sorri",47,0.0181047765793528,40,0.0146520146520147,0.0034527619273382,0.0034527619273382
"682","lock",31,0.0119414483821263,42,0.0153846153846154,-0.00344316700248904,0.00344316700248904
"683","someon",65,0.0250385208012327,59,0.0216117216117216,0.00342679918951105,0.00342679918951105
"684","half",26,0.0100154083204931,18,0.00659340659340659,0.00342200172708647,0.00342200172708647
"685","ignor",14,0.00539291217257319,24,0.00879120879120879,-0.0033982966186356,0.0033982966186356
"686","father",34,0.0130970724191063,45,0.0164835164835165,-0.00338644406441017,0.00338644406441017
"687","uneasi",24,0.00924499229583975,16,0.00586080586080586,0.00338418643503389,0.00338418643503389
"688","dash",15,0.00577812018489985,25,0.00915750915750916,-0.00337938897260931,0.00337938897260931
"689","includ",43,0.0165639445300462,36,0.0131868131868132,0.00337713134323304,0.00337713134323304
"690","may",35,0.013482280431433,46,0.0168498168498168,-0.00336753641838388,0.00336753641838388
"691","fail",23,0.0088597842835131,15,0.00549450549450549,0.0033652787890076,0.0033652787890076
"692","suppos",22,0.00847457627118644,14,0.00512820512820513,0.00334637114298131,0.00334637114298131
"693","shot",17,0.00654853620955316,27,0.00989010989010989,-0.00334157368055673,0.00334157368055673
"694","yard",21,0.00808936825885978,13,0.00476190476190476,0.00332746349695502,0.00332746349695502
"695","entranc",39,0.0150231124807396,32,0.0117216117216117,0.00330150075912788,0.00330150075912788
"696","make",115,0.0442989214175655,112,0.041025641025641,0.00327328039192446,0.00327328039192446
"697","bond",18,0.00693374422187982,10,0.00366300366300366,0.00327074055887615,0.00327074055887615
"698","drove",18,0.00693374422187982,10,0.00366300366300366,0.00327074055887615,0.00327074055887615
"699","equal",18,0.00693374422187982,10,0.00366300366300366,0.00327074055887615,0.00327074055887615
"700","frame",18,0.00693374422187982,10,0.00366300366300366,0.00327074055887615,0.00327074055887615
"701","object",21,0.00808936825885978,31,0.0113553113553114,-0.00326594309645157,0.00326594309645157
"702","race",21,0.00808936825885978,31,0.0113553113553114,-0.00326594309645157,0.00326594309645157
"703","seek",17,0.00654853620955316,9,0.0032967032967033,0.00325183291284986,0.00325183291284986
"704","ceil",22,0.00847457627118644,32,0.0117216117216117,-0.00324703545042528,0.00324703545042528
"705","posit",36,0.0138674884437596,29,0.0106227106227106,0.00324477782104901,0.00324477782104901
"706","happen",42,0.0161787365177196,53,0.0194139194139194,-0.00323518289619985,0.00323518289619985
"707","gold",23,0.0088597842835131,33,0.0120879120879121,-0.00322812780439899,0.00322812780439899
"708","pay",15,0.00577812018489985,7,0.00256410256410256,0.00321401762079728,0.00321401762079728
"709","tile",15,0.00577812018489985,7,0.00256410256410256,0.00321401762079728,0.00321401762079728
"710","stair",24,0.00924499229583975,34,0.0124542124542125,-0.0032092201583727,0.0032092201583727
"711","ahead",34,0.0130970724191063,27,0.00989010989010989,0.00320696252899643,0.00320696252899643
"712","abrupt",5,0.00192604006163328,14,0.00512820512820513,-0.00320216506657185,0.00320216506657185
"713","core",5,0.00192604006163328,14,0.00512820512820513,-0.00320216506657185,0.00320216506657185
"714","govern",5,0.00192604006163328,14,0.00512820512820513,-0.00320216506657185,0.00320216506657185
"715","terror",5,0.00192604006163328,14,0.00512820512820513,-0.00320216506657185,0.00320216506657185
"716","farther",14,0.00539291217257319,6,0.0021978021978022,0.00319510997477099,0.00319510997477099
"717","suit",14,0.00539291217257319,6,0.0021978021978022,0.00319510997477099,0.00319510997477099
"718","state",25,0.00963020030816641,35,0.0128205128205128,-0.00319031251234641,0.00319031251234641
"719","appli",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"720","courtyard",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"721","mathemat",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"722","option",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"723","pressur",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"724","revolv",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"725","test",13,0.00500770416024653,5,0.00183150183150183,0.0031762023287447,0.0031762023287447
"726","unfortun",32,0.012326656394453,25,0.00915750915750916,0.00316914723694385,0.00316914723694385
"727","crash",7,0.00269645608628659,16,0.00586080586080586,-0.00316434977451927,0.00316434977451927
"728","damn",7,0.00269645608628659,16,0.00586080586080586,-0.00316434977451927,0.00316434977451927
"729","shed",7,0.00269645608628659,16,0.00586080586080586,-0.00316434977451927,0.00316434977451927
"730","vehicl",7,0.00269645608628659,16,0.00586080586080586,-0.00316434977451927,0.00316434977451927
"731","never",128,0.049306625577812,126,0.0461538461538462,0.00315277942396586,0.00315277942396586
"732","adorn",8,0.00308166409861325,17,0.00622710622710623,-0.00314544212849298,0.00314544212849298
"733","expans",8,0.00308166409861325,17,0.00622710622710623,-0.00314544212849298,0.00314544212849298
"734","faster",8,0.00308166409861325,17,0.00622710622710623,-0.00314544212849298,0.00314544212849298
"735","keyword",8,0.00308166409861325,17,0.00622710622710623,-0.00314544212849298,0.00314544212849298
"736","revel",8,0.00308166409861325,17,0.00622710622710623,-0.00314544212849298,0.00314544212849298
"737","teach",8,0.00308166409861325,17,0.00622710622710623,-0.00314544212849298,0.00314544212849298
"738","cours",69,0.0265793528505393,64,0.0234432234432234,0.00313612940731585,0.00313612940731585
"739","possess",30,0.0115562403697997,23,0.00842490842490842,0.00313133194489127,0.00313133194489127
"740","appreci",9,0.00346687211093991,18,0.00659340659340659,-0.00312653448246669,0.00312653448246669
"741","construct",9,0.00346687211093991,18,0.00659340659340659,-0.00312653448246669,0.00312653448246669
"742","flow",9,0.00346687211093991,18,0.00659340659340659,-0.00312653448246669,0.00312653448246669
"743","coat",10,0.00385208012326656,19,0.00695970695970696,-0.0031076268364404,0.0031076268364404
"744","join",11,0.00423728813559322,20,0.00732600732600733,-0.00308871919041411,0.00308871919041411
"745","slow",11,0.00423728813559322,20,0.00732600732600733,-0.00308871919041411,0.00308871919041411
"746","support",11,0.00423728813559322,20,0.00732600732600733,-0.00308871919041411,0.00308871919041411
"747","gentl",12,0.00462249614791988,21,0.00769230769230769,-0.00306981154438782,0.00306981154438782
"748","handl",12,0.00462249614791988,21,0.00769230769230769,-0.00306981154438782,0.00306981154438782
"749","overhead",12,0.00462249614791988,21,0.00769230769230769,-0.00306981154438782,0.00306981154438782
"750","middl",14,0.00539291217257319,23,0.00842490842490842,-0.00303199625233523,0.00303199625233523
"751","robert",169,0.0651001540832049,186,0.0681318681318681,-0.00303171404866319,0.00303171404866319
"752","minut",63,0.0242681047765794,58,0.0212454212454212,0.00302268353115811,0.00302268353115811
"753","religi",24,0.00924499229583975,17,0.00622710622710623,0.00301788606873353,0.00301788606873353
"754","wrap",15,0.00577812018489985,24,0.00879120879120879,-0.00301308860630895,0.00301308860630895
"755","architectur",23,0.0088597842835131,16,0.00586080586080586,0.00299897842270724,0.00299897842270724
"756","entir",74,0.0285053929121726,86,0.0315018315018315,-0.00299643858965893,0.00299643858965893
"757","advanc",16,0.0061633281972265,25,0.00915750915750916,-0.00299418096028266,0.00299418096028266
"758","life",80,0.0308166409861325,76,0.0278388278388278,0.00297781314730467,0.00297781314730467
"759","built",17,0.00654853620955316,26,0.00952380952380952,-0.00297527331425637,0.00297527331425637
"760","money",17,0.00654853620955316,26,0.00952380952380952,-0.00297527331425637,0.00297527331425637
"761","confirm",21,0.00808936825885978,14,0.00512820512820513,0.00296116313065466,0.00296116313065466
"762","structur",21,0.00808936825885978,14,0.00512820512820513,0.00296116313065466,0.00296116313065466
"763","discuss",19,0.00731895223420647,28,0.0102564102564103,-0.00293745802220379,0.00293745802220379
"764","though",19,0.00731895223420647,28,0.0102564102564103,-0.00293745802220379,0.00293745802220379
"765","night",78,0.0300462249614792,90,0.032967032967033,-0.00292080800555377,0.00292080800555377
"766","drew",20,0.00770416024653313,29,0.0106227106227106,-0.0029185503761775,0.0029185503761775
"767","child",17,0.00654853620955316,10,0.00366300366300366,0.0028855325465495,0.0028855325465495
"768","decis",17,0.00654853620955316,10,0.00366300366300366,0.0028855325465495,0.0028855325465495
"769","jet",17,0.00654853620955316,10,0.00366300366300366,0.0028855325465495,0.0028855325465495
"770","bloodi",16,0.0061633281972265,9,0.0032967032967033,0.00286662490052321,0.00286662490052321
"771","estat",16,0.0061633281972265,9,0.0032967032967033,0.00286662490052321,0.00286662490052321
"772","random",16,0.0061633281972265,9,0.0032967032967033,0.00286662490052321,0.00286662490052321
"773","risk",16,0.0061633281972265,9,0.0032967032967033,0.00286662490052321,0.00286662490052321
"774","divid",15,0.00577812018489985,8,0.00293040293040293,0.00284771725449692,0.00284771725449692
"775","web",5,0.00192604006163328,13,0.00476190476190476,-0.00283586470027148,0.00283586470027148
"776","green",14,0.00539291217257319,7,0.00256410256410256,0.00282880960847063,0.00282880960847063
"777","intend",14,0.00539291217257319,7,0.00256410256410256,0.00282880960847063,0.00282880960847063
"778","imagin",72,0.0277349768875193,68,0.0249084249084249,0.00282655197909435,0.00282655197909435
"779","shadow",33,0.0127118644067797,27,0.00989010989010989,0.00282175451666977,0.00282175451666977
"780","cab",6,0.00231124807395994,14,0.00512820512820513,-0.00281695705424519,0.00281695705424519
"781","clench",6,0.00231124807395994,14,0.00512820512820513,-0.00281695705424519,0.00281695705424519
"782","educ",6,0.00231124807395994,14,0.00512820512820513,-0.00281695705424519,0.00281695705424519
"783","fallen",6,0.00231124807395994,14,0.00512820512820513,-0.00281695705424519,0.00281695705424519
"784","babi",13,0.00500770416024653,6,0.0021978021978022,0.00280990196244434,0.00280990196244434
"785","favorit",13,0.00500770416024653,6,0.0021978021978022,0.00280990196244434,0.00280990196244434
"786","knelt",13,0.00500770416024653,6,0.0021978021978022,0.00280990196244434,0.00280990196244434
"787","prais",13,0.00500770416024653,6,0.0021978021978022,0.00280990196244434,0.00280990196244434
"788","muffl",7,0.00269645608628659,15,0.00549450549450549,-0.0027980494082189,0.0027980494082189
"789","tight",7,0.00269645608628659,15,0.00549450549450549,-0.0027980494082189,0.0027980494082189
"790","luxuri",12,0.00462249614791988,5,0.00183150183150183,0.00279099431641805,0.00279099431641805
"791","parent",12,0.00462249614791988,5,0.00183150183150183,0.00279099431641805,0.00279099431641805
"792","stake",12,0.00462249614791988,5,0.00183150183150183,0.00279099431641805,0.00279099431641805
"793","strip",12,0.00462249614791988,5,0.00183150183150183,0.00279099431641805,0.00279099431641805
"794","vial",12,0.00462249614791988,5,0.00183150183150183,0.00279099431641805,0.00279099431641805
"795","soon",27,0.0104006163328197,36,0.0131868131868132,-0.00278619685399346,0.00278619685399346
"796","danger",31,0.0119414483821263,25,0.00915750915750916,0.00278393922461719,0.00278393922461719
"797","chapter",124,0.0477657935285054,138,0.0505494505494506,-0.00278365702094516,0.00278365702094516
"798","greatest",8,0.00308166409861325,16,0.00586080586080586,-0.00277914176219261,0.00277914176219261
"799","religion",30,0.0115562403697997,24,0.00879120879120879,0.0027650315785909,0.0027650315785909
"800","view",30,0.0115562403697997,24,0.00879120879120879,0.0027650315785909,0.0027650315785909
"801","digit",9,0.00346687211093991,17,0.00622710622710623,-0.00276023411616632,0.00276023411616632
"802","mortal",9,0.00346687211093991,17,0.00622710622710623,-0.00276023411616632,0.00276023411616632
"803","third",9,0.00346687211093991,17,0.00622710622710623,-0.00276023411616632,0.00276023411616632
"804","upward",9,0.00346687211093991,17,0.00622710622710623,-0.00276023411616632,0.00276023411616632
"805","simpl",29,0.011171032357473,38,0.0139194139194139,-0.00274838156194089,0.00274838156194089
"806","today",29,0.011171032357473,38,0.0139194139194139,-0.00274838156194089,0.00274838156194089
"807","exit",29,0.011171032357473,23,0.00842490842490842,0.00274612393256461,0.00274612393256461
"808","mention",29,0.011171032357473,23,0.00842490842490842,0.00274612393256461,0.00274612393256461
"809","bear",10,0.00385208012326656,18,0.00659340659340659,-0.00274132647014003,0.00274132647014003
"810","besid",49,0.0188751926040062,59,0.0216117216117216,-0.00273652900771545,0.00273652900771545
"811","short",30,0.0115562403697997,39,0.0142857142857143,-0.00272947391591459,0.00272947391591459
"812","blank",11,0.00423728813559322,19,0.00695970695970696,-0.00272241882411374,0.00272241882411374
"813","invis",11,0.00423728813559322,19,0.00695970695970696,-0.00272241882411374,0.00272241882411374
"814","conveyor",12,0.00462249614791988,20,0.00732600732600733,-0.00270351117808745,0.00270351117808745
"815","perform",12,0.00462249614791988,20,0.00732600732600733,-0.00270351117808745,0.00270351117808745
"816","feel",123,0.0473805855161787,122,0.0446886446886447,0.00269194082753405,0.00269194082753405
"817","command",26,0.0100154083204931,20,0.00732600732600733,0.00268940099448574,0.00268940099448574
"818","lone",13,0.00500770416024653,21,0.00769230769230769,-0.00268460353206116,0.00268460353206116
"819","spun",13,0.00500770416024653,21,0.00769230769230769,-0.00268460353206116,0.00268460353206116
"820","fact",45,0.0173343605546995,40,0.0146520146520147,0.00268234590268488,0.00268234590268488
"821","rang",24,0.00924499229583975,18,0.00659340659340659,0.00265158570243316,0.00265158570243316
"822","respons",24,0.00924499229583975,18,0.00659340659340659,0.00265158570243316,0.00265158570243316
"823","straight",15,0.00577812018489985,23,0.00842490842490842,-0.00264678824000858,0.00264678824000858
"824","park",43,0.0165639445300462,38,0.0139194139194139,0.00264453061063231,0.00264453061063231
"825","done",35,0.013482280431433,44,0.0161172161172161,-0.00263493568578315,0.00263493568578315
"826","astonish",23,0.0088597842835131,17,0.00622710622710623,0.00263267805640687,0.00263267805640687
"827","common",22,0.00847457627118644,16,0.00586080586080586,0.00261377041038058,0.00261377041038058
"828","manag",22,0.00847457627118644,16,0.00586080586080586,0.00261377041038058,0.00261377041038058
"829","accept",17,0.00654853620955316,25,0.00915750915750916,-0.002608972947956,0.002608972947956
"830","narrow",17,0.00654853620955316,25,0.00915750915750916,-0.002608972947956,0.002608972947956
"831","sat",37,0.0142526964560863,46,0.0168498168498168,-0.00259712039373056,0.00259712039373056
"832","recent",21,0.00808936825885978,15,0.00549450549450549,0.00259486276435429,0.00259486276435429
"833","slide",21,0.00808936825885978,15,0.00549450549450549,0.00259486276435429,0.00259486276435429
"834","twenti",21,0.00808936825885978,15,0.00549450549450549,0.00259486276435429,0.00259486276435429
"835","wear",21,0.00808936825885978,15,0.00549450549450549,0.00259486276435429,0.00259486276435429
"836","hear",57,0.0219568567026194,67,0.0245421245421245,-0.00258526783950513,0.00258526783950513
"837","chanc",20,0.00770416024653313,14,0.00512820512820513,0.002575955118328,0.002575955118328
"838","length",19,0.00731895223420647,13,0.00476190476190476,0.00255704747230171,0.00255704747230171
"839","south",19,0.00731895223420647,13,0.00476190476190476,0.00255704747230171,0.00255704747230171
"840","stun",19,0.00731895223420647,13,0.00476190476190476,0.00255704747230171,0.00255704747230171
"841","spread",18,0.00693374422187982,12,0.0043956043956044,0.00253813982627542,0.00253813982627542
"842","describ",21,0.00808936825885978,29,0.0106227106227106,-0.00253334236385084,0.00253334236385084
"843","research",21,0.00808936825885978,29,0.0106227106227106,-0.00253334236385084,0.00253334236385084
"844","year",118,0.0454545454545455,131,0.047985347985348,-0.00253080253080253,0.00253080253080253
"845","keep",60,0.0231124807395994,70,0.0256410256410256,-0.00252854490142626,0.00252854490142626
"846","dawn",17,0.00654853620955316,11,0.00402930402930403,0.00251923218024913,0.00251923218024913
"847","threaten",17,0.00654853620955316,11,0.00402930402930403,0.00251923218024913,0.00251923218024913
"848","somehow",22,0.00847457627118644,30,0.010989010989011,-0.00251443471782455,0.00251443471782455
"849","familiar",42,0.0161787365177196,51,0.0186813186813187,-0.00250258216359911,0.00250258216359911
"850","glass",42,0.0161787365177196,51,0.0186813186813187,-0.00250258216359911,0.00250258216359911
"851","apart",16,0.0061633281972265,10,0.00366300366300366,0.00250032453422284,0.00250032453422284
"852","canva",16,0.0061633281972265,10,0.00366300366300366,0.00250032453422284,0.00250032453422284
"853","oper",16,0.0061633281972265,10,0.00366300366300366,0.00250032453422284,0.00250032453422284
"854","televis",16,0.0061633281972265,10,0.00366300366300366,0.00250032453422284,0.00250032453422284
"855","decad",15,0.00577812018489985,9,0.0032967032967033,0.00248141688819655,0.00248141688819655
"856","drink",15,0.00577812018489985,9,0.0032967032967033,0.00248141688819655,0.00248141688819655
"857","jewish",15,0.00577812018489985,9,0.0032967032967033,0.00248141688819655,0.00248141688819655
"858","termin",15,0.00577812018489985,9,0.0032967032967033,0.00248141688819655,0.00248141688819655
"859","echo",24,0.00924499229583975,32,0.0117216117216117,-0.00247661942577197,0.00247661942577197
"860","languag",24,0.00924499229583975,32,0.0117216117216117,-0.00247661942577197,0.00247661942577197
"861","import",34,0.0130970724191063,29,0.0106227106227106,0.00247436179639569,0.00247436179639569
"862","cement",5,0.00192604006163328,12,0.0043956043956044,-0.00246956433397111,0.00246956433397111
"863","essenti",5,0.00192604006163328,12,0.0043956043956044,-0.00246956433397111,0.00246956433397111
"864","solid",5,0.00192604006163328,12,0.0043956043956044,-0.00246956433397111,0.00246956433397111
"865","veil",5,0.00192604006163328,12,0.0043956043956044,-0.00246956433397111,0.00246956433397111
"866","wast",5,0.00192604006163328,12,0.0043956043956044,-0.00246956433397111,0.00246956433397111
"867","transport",14,0.00539291217257319,8,0.00293040293040293,0.00246250924217026,0.00246250924217026
"868","angel",6,0.00231124807395994,13,0.00476190476190476,-0.00245065668794482,0.00245065668794482
"869","balconi",6,0.00231124807395994,13,0.00476190476190476,-0.00245065668794482,0.00245065668794482
"870","brain",6,0.00231124807395994,13,0.00476190476190476,-0.00245065668794482,0.00245065668794482
"871","evil",6,0.00231124807395994,13,0.00476190476190476,-0.00245065668794482,0.00245065668794482
"872","item",6,0.00231124807395994,13,0.00476190476190476,-0.00245065668794482,0.00245065668794482
"873","profound",6,0.00231124807395994,13,0.00476190476190476,-0.00245065668794482,0.00245065668794482
"874","amus",13,0.00500770416024653,7,0.00256410256410256,0.00244360159614397,0.00244360159614397
"875","bedroom",13,0.00500770416024653,7,0.00256410256410256,0.00244360159614397,0.00244360159614397
"876","celebr",13,0.00500770416024653,7,0.00256410256410256,0.00244360159614397,0.00244360159614397
"877","perimet",13,0.00500770416024653,7,0.00256410256410256,0.00244360159614397,0.00244360159614397
"878","expect",26,0.0100154083204931,34,0.0124542124542125,-0.00243880413371939,0.00243880413371939
"879","write",32,0.012326656394453,27,0.00989010989010989,0.00243654650434312,0.00243654650434312
"880","east",7,0.00269645608628659,14,0.00512820512820513,-0.00243174904191853,0.00243174904191853
"881","sole",12,0.00462249614791988,6,0.0021978021978022,0.00242469395011768,0.00242469395011768
"882","uncov",12,0.00462249614791988,6,0.0021978021978022,0.00242469395011768,0.00242469395011768
"883","everyon",31,0.0119414483821263,26,0.00952380952380952,0.00241763885831682,0.00241763885831682
"884","whisper",89,0.0342835130970724,87,0.0318681318681319,0.00241538122894056,0.00241538122894056
"885","capabl",8,0.00308166409861325,15,0.00549450549450549,-0.00241284139589224,0.00241284139589224
"886","link",8,0.00308166409861325,15,0.00549450549450549,-0.00241284139589224,0.00241284139589224
"887","masterpiec",8,0.00308166409861325,15,0.00549450549450549,-0.00241284139589224,0.00241284139589224
"888","mute",8,0.00308166409861325,15,0.00549450549450549,-0.00241284139589224,0.00241284139589224
"889","wet",8,0.00308166409861325,15,0.00549450549450549,-0.00241284139589224,0.00241284139589224
"890","associ",11,0.00423728813559322,5,0.00183150183150183,0.00240578630409139,0.00240578630409139
"891","properti",11,0.00423728813559322,5,0.00183150183150183,0.00240578630409139,0.00240578630409139
"892","vagu",11,0.00423728813559322,5,0.00183150183150183,0.00240578630409139,0.00240578630409139
"893","inde",30,0.0115562403697997,25,0.00915750915750916,0.00239873121229053,0.00239873121229053
"894","kind",67,0.025808936825886,77,0.0282051282051282,-0.00239619137924223,0.00239619137924223
"895","countri",9,0.00346687211093991,16,0.00586080586080586,-0.00239393374986595,0.00239393374986595
"896","chose",10,0.00385208012326656,17,0.00622710622710623,-0.00237502610383966,0.00237502610383966
"897","forget",10,0.00385208012326656,17,0.00622710622710623,-0.00237502610383966,0.00237502610383966
"898","pace",10,0.00385208012326656,17,0.00622710622710623,-0.00237502610383966,0.00237502610383966
